code,brand,name_hu,name_main,calorie,protein,fat,carb,image_url
0000367011008,Spár,Juhbeles Virsli,Juhbeles Virsli,217.0,13.8,17.6,1.0,
4001686013687,Haribo,,Skaters,344.0,0.5,0.5,86.0,
4056489451020,Trattoria Alfredo,Hawaii Pizza,Stonebaked Pizza Hawaii,186.0,9.2,5.0,25.0,https://images.openfoodfacts.org/images/products/405/648/945/1020/front_en.3.400.jpg
4056489827702,Pikok,Csirkemell Szendvics Csemege,Csirkemell Szendvics Csemege,110.0,14.0,4.9,2.4,https://images.openfoodfacts.org/images/products/405/648/982/7702/front_hu.5.400.jpg
5999575830028,Greno,,Apple Peach Apricot,49.0,0.3,0.0,11.7,
5998202963535,Nádudvari,Rántott Húsgolyó Csirkemellhúsból Brokkolikrémes Töltelékkel,Rántott Húsgolyó Csirkemellhúsból Brokkolikrémes Töltelékkel,171.0,11.0,7.6,14.0,
5997642119168,Queen,Narancs,Narancs,18.0,0.0,0.0,4.3,
5999887622274,Agrosprint,Fagyasztott Szamoca,Fagyasztott Szamoca,43.0,0.4,0.0,9.1,https://images.openfoodfacts.org/images/products/599/988/762/2274/front_hu.3.400.jpg
5993330003382,Cappy,,Lemonade,21.0,0.0,0.0,4.7,https://images.openfoodfacts.org/images/products/599/333/000/3382/front_en.3.400.jpg
5998821519915,Topjoy,,Alma Bodza,31.0,0.0,0.0,7.5,
5998201222602,Tolle,"Tej 1,5%","Tej 1,5%",45.4,3.2,1.5,4.7,
5999564520190,Bábolna,Csirkemellfilé Teljes Kiőrlésű Panírban,Csirkemellfilé Teljes Kiőrlésű Panírban,200.0,15.0,7.5,18.0,
5999033878104,Spar,,Rudi,321.0,7.2,16.0,35.0,
8595643813732,Pappudia,,100% Apple,45.0,0.1,0.1,10.4,
8593868002368,Staropramen,,Staropramen Unfiltered,43.0,0.0,0.4,3.5,https://images.openfoodfacts.org/images/products/859/386/800/2368/front_en.3.400.jpg
20303839,Lidl,Sertésgrillkolbász,Sertésgrillkolbász,252.0,14.0,18.9,6.5,https://images.openfoodfacts.org/images/products/000/002/030/3839/front_hu.7.400.jpg
5997659524368,Eisberg,,My Salad,25.0,1.4,0.5,3.6,
5999544964518,Konig-Units Kft.,Reszelt Mozzarella Sajt,Reszelt Mozzarella Sajt,327.0,26.0,25.0,0.5,
8593837270606,Hamé (Spar),Grill Pác Szárnyas,Grill Pác Szárnyas,147.0,2.0,4.0,25.0,
5904988124688,Coconaut,,Coconut Water,22.0,0.0,0.0,5.5,https://images.openfoodfacts.org/images/products/590/498/812/4688/front_en.3.400.jpg
5999033887144,Spar,,Edami Ementali Tilsiter,322.0,26.0,24.0,0.5,
4061459616361,bbq,,csirkefelsocomb-file sultcsirke izesitesu,138.0,18.0,6.8,0.8,
8593837270583,Hamé (Spar),,Grill Pác Mézes,265.0,1.2,0.3,64.0,
2000003333103,Auchan,B&b Vaníliás Töltött Fánk,B&b Vaníliás Töltött Fánk,420.0,4.5,25.9,41.6,
8445291036192,Nestlé,,Nesquik Classic,386.0,5.1,3.6,78.9,https://images.openfoodfacts.org/images/products/844/529/103/6192/front_hu.7.400.jpg
8710908934759,Knorr,,Teriyaki Sauce,179.0,2.5,0.5,41.0,
5999107125493,nutriversum,,Strawberry Flavored Liquid Collagen,160.0,40.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/910/712/5493/front_en.9.400.jpg
5999033881364,Spar,Aprómagvas Salátakeverék,Aprómagvas Salátakeverék,640.0,20.0,51.0,18.0,
5998821515795,apenta+,,apenta+ Power C,1.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/882/151/5795/front_en.3.400.jpg
92267497,Hell,Slim Vanilla,Slim Vanilla,35.0,2.6,0.8,3.8,https://images.openfoodfacts.org/images/products/000/009/226/7497/front_hu.3.400.jpg
4056489657538,Ballino,,Vanilla Ice Cream with White Chocolate And Peanut,317.0,3.9,20.3,28.3,
5998304068350,Coop,Székelykáposzta,Székelykáposzta,91.0,2.9,4.9,8.6,
5999139402906,spar,,green beans frozen,26.0,1.7,0.5,3.1,
20320256,Pilos,,Peach Yogurt,84.0,2.6,2.7,12.0,
6975943180499,-,,Huo guo su dou chang,372.0,0.0,6.8,42.3,https://images.openfoodfacts.org/images/products/697/594/318/0499/front_en.3.400.jpg
5998483711757,Baron,Darabolt Paradicsom,Darabolt Paradicsom,22.0,1.3,0.0,3.5,
5998400314634,Cerbona,Citromos Vegán Rudi,Citromos Vegán Rudi,384.0,5.2,13.1,58.5,
5996638001234,Falni Jó,,Csirke Steak,354.0,11.0,23.0,24.0,
5999033887489,Spar,,Braided Yeast Bread,346.0,8.7,7.2,60.0,
4061462412844,Milsani,,"Kaukázusi Kefir, Laktózmentes",57.0,3.0,3.0,4.6,
0420076613766,"Pilos gorog joghurt,Pilos gorog stilusu joghurt",Joghurt,Joghurt,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/042/007/661/3766/front_hu.14.400.jpg
8711327630680,Carte D'or,,Carte D'or - Les Desserts - Cocoa Dream,193.0,1.7,6.8,30.0,https://images.openfoodfacts.org/images/products/871/132/763/0680/front_en.7.400.jpg
5997443314793,Urban,Darálós Keksz - Kakaós És Vaníliaízű,Darálós Keksz - Kakaós És Vaníliaízű,504.0,7.6,26.0,59.0,https://images.openfoodfacts.org/images/products/599/744/331/4793/front_hu.3.400.jpg
5998817531365,Miller,Miller Genuine Draft világos sör,Miller Genuine Draft világos sör,40.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/881/753/1365/front_hu.4.400.jpg
8445291660212,Nestlé,Balaton Kokuszos,Balaton Kokuszos,550.0,5.0,32.7,58.3,https://images.openfoodfacts.org/images/products/844/529/166/0212/front_hu.3.400.jpg
4823097402788,Schedro,Schedro Majonez,Schedro Majonez,617.0,0.4,67.0,3.1,
5900649075429,Mokate,,Instant coffee Irish cream flavor,447.0,2.9,11.8,82.4,https://images.openfoodfacts.org/images/products/590/064/907/5429/front_en.3.400.jpg
5999887702464,Hester's Life,,"Fruit & Nut Bar, Dates + Cashew + Cinnamon",389.0,10.0,15.0,49.0,https://images.openfoodfacts.org/images/products/599/988/770/2464/front_en.5.400.jpg
5998821515672,Apenta,Apenta Vitamixx Zero citrom-maracuja ízű szénsavmentes üdítőital,Apenta Vitamixx Zero citrom-maracuja ízű szénsavmentes üdítőital,1.0,0.0,0.0,0.0,
6972940082054,Senba,,La tiao spicy gluten strips,437.0,6.6,25.6,46.1,https://images.openfoodfacts.org/images/products/697/294/008/2054/front_en.3.400.jpg
4056489917960,Vitamin Japanese style (lidl),,Plum with sake fruit spread,242.0,0.3,0.1,56.7,https://images.openfoodfacts.org/images/products/405/648/991/7960/front_en.3.400.jpg
5999568675179,Master Good,,Mini Kijev,254.0,14.0,15.0,16.0,
24075152,Snack Fun,,Popcorn,463.0,8.3,24.0,53.0,https://images.openfoodfacts.org/images/products/000/002/407/5152/front_en.3.400.jpg
5999550507709,Tesco,Darált Marhahús,Darált Marhahús 20%,242.0,17.0,19.0,0.0,https://images.openfoodfacts.org/images/products/599/955/050/7709/front_hu.9.400.jpg
4061462938894,BBQ by Aldi,Magyaros Sertéstarja,Magyaros Sertéstarja,186.0,16.0,13.0,1.3,
5999559316388,Naturmind,Rizskása Proteinnel,Rizskása Proteinnel,341.0,11.6,0.9,71.4,
5999538090278,Kofa,,Paradicsom Pure,55.0,2.8,0.2,9.7,
8586022778063,Kaiser,Grillkolbász Mix,Grillkolbász Mix,316.0,15.8,27.0,1.7,
3608580168072,Andros,,Orange Juice,41.0,0.6,0.1,9.1,
4061463777171,Holfburger,,Cremia,142.0,7.5,11.0,3.6,
5999572080129,Brieier,Erdei Gyumolcsos Joghurt,Erdei Gyumolcsos Joghurt,99.0,2.4,3.3,16.0,
3856028500735,Jana,Jana Ice Tea,Jana Ice Tea,29.0,0.0,0.0,7.1,https://images.openfoodfacts.org/images/products/385/602/850/0735/front_hu.3.400.jpg
5999572520526,Ripp-Ropp Gourmet,Kentucky Stílusú Csípős Csirkeszárny,Kentucky Stílusú Csípős Csirkeszárny,202.0,14.0,11.0,12.0,
5999107126650,Nutriversum,,"Vegan Pro Rice-Pea Blend, Chocolate",350.0,73.3,4.3,3.5,https://images.openfoodfacts.org/images/products/599/910/712/6650/front_en.3.400.jpg
5995662650890,Grill Meister,Grill Hot-dog Sajtos,Grill Hot-dog Sajtos,246.0,11.0,22.0,0.9,https://images.openfoodfacts.org/images/products/599/566/265/0890/front_en.4.400.jpg
2318804004802,Kokárdás,Füstölt Kolbász,Füstölt Kolbász,491.0,19.0,45.0,2.5,
5999105923336,Puregold,,Puregold Whey Protein,380.0,71.0,4.5,13.0,
8595139798789,Hamé,Lazacos Fustolt Pastetom,Lazacos Fustolt Pastetom,327.0,5.2,32.8,2.4,
5999882071428,Mhn,,Mhn Whey Pro Professional,373.0,82.0,3.0,5.0,https://images.openfoodfacts.org/images/products/599/988/207/1428/front_en.3.400.jpg
5999139404245,Spar Budget,Toast Kenyér,Toast Bread Sliced,271.0,9.4,2.9,50.0,https://images.openfoodfacts.org/images/products/599/913/940/4245/front_en.3.400.jpg
4061459148251,Snack Fun,,Chips,535.0,6.5,33.0,51.0,
4056489668510,Grill Meister,Sertés Grillkolbász,Sertés Grillkolbász,323.0,17.0,28.0,0.8,
5999033888448,Spar,,Hot Dog Bun,271.0,8.6,3.6,49.0,
5999861070022,Ismeretlen,5999861070022,5999861070022,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/986/107/0022/front_hu.3.400.jpg
5051007165136,Stocwell,,Tuna Shredded In Brine,80.0,15.0,2.0,0.0,https://images.openfoodfacts.org/images/products/505/100/716/5136/front_en.4.400.jpg
6922024731415,White rabbit,,Corn flavor creamy milk candy,424.8,3.1,8.4,83.3,https://images.openfoodfacts.org/images/products/692/202/473/1415/front_en.3.400.jpg
5999105922063,Pure gold protein,,Yummy vegan protein pistachio,388.0,76.0,6.0,6.4,https://images.openfoodfacts.org/images/products/599/910/592/2063/front_en.3.400.jpg
5997381373951,,Epres fagylalt,Epres fagylalt,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/738/137/3951/front_hu.3.400.jpg
5996253002166,Chio,Sültcsirke Ízű Chips,Sültcsirke Ízű Chips,526.0,6.0,32.0,50.0,
4061462522246,Cucina,Penne,Penne,351.0,12.0,1.4,71.0,
54026131,Cappy,Ice fruit multi vitamin,Ice fruit multi vitamin,28.0,0.0,0.0,6.8,https://images.openfoodfacts.org/images/products/000/005/402/6131/front_hu.4.400.jpg
4061459074857,Enjoy Free,Sajttal Töltött Csirkemell,Sajttal Töltött Csirkemell,231.0,13.8,11.9,16.2,https://images.openfoodfacts.org/images/products/406/145/907/4857/front_hu.3.400.jpg
5999138200831,Spar,SPAR Málna ízű szörp,SPAR Málna ízű szörp,36.0,0.0,0.0,7.8,
5998202942295,Nadudvari,,Tejfol 12,138.0,2.9,12.0,4.1,https://images.openfoodfacts.org/images/products/599/820/294/2295/front_en.3.400.jpg
5998002016592,Kométa,Sertéspárizsi,Sertéspárizsi,212.0,11.0,18.0,1.2,
5999886224462,Sweet & Food Zrt.,,Kávé Ízű Praliné,538.0,3.7,32.4,55.8,
4061459446616,Le Gusto,Light Saláta Öntet,Light Saláta Öntet,210.0,0.9,16.2,13.7,
5995663973783,Master Good,Selyem Sonka Csirkemellhúsból Paprikával,Selyem Sonka Csirkemellhúsból Paprikával,114.0,16.0,5.0,1.0,
5998400565425,Nagyi Titka,Teljes Kiőrlésű Rozsliszt,Teljes Kiőrlésű Rozsliszt,333.0,14.0,1.1,65.0,
4041071000458,SkipJack,,Thunfischstücke In Sonnenblumenöl,198.0,22.1,12.2,0.0,https://images.openfoodfacts.org/images/products/404/107/100/0458/front_de.3.400.jpg
4061461546441,BBQ by Aldi,Jaharszirupos Ízesítésű Csirkemellfilé,Jaharszirupos Ízesítésű Csirkemellfilé,125.0,20.0,3.5,3.4,
6958147127781,Xinrogyuan,,Spicy flavoured marinated peanuts,516.0,14.8,44.5,15.3,https://images.openfoodfacts.org/images/products/695/814/712/7781/front_en.3.400.jpg
5997003584734,Vénusz,Vénusz Klasszik,Vénusz Klasszik,495.0,0.0,55.0,0.0,https://images.openfoodfacts.org/images/products/599/700/358/4734/front_hu.3.400.jpg
5997536305073,Danone,Danone - Banán és Erdei Gyümölcs,Danone - Banán és Erdei Gyümölcs,79.0,3.0,2.0,12.3,https://images.openfoodfacts.org/images/products/599/753/630/5073/front_hu.3.400.jpg
9040069635547,fuzetea,fuzetea Erdeigyümölcs,fuzetea Erdeigyümölcs,20.0,0.0,0.0,4.5,
4056489683070,Snack Day,Vöröshagymás-tejfölízű burgonyachips,Onion And Sour Cream Potato Chips,527.0,6.7,34.0,48.0,https://images.openfoodfacts.org/images/products/405/648/968/3070/front_hu.18.400.jpg
6941410700637,百草味,,Gluten roll,216.0,22.5,10.5,8.0,https://images.openfoodfacts.org/images/products/694/141/070/0637/front_zh.8.400.jpg
6948939647672,百草味,,Hawthorn Roll,333.0,0.0,2.4,76.9,https://images.openfoodfacts.org/images/products/694/893/964/7672/front_zh.8.400.jpg
6922017035001,Osay,,Explosive skewers of hawthorn,319.0,0.0,1.4,71.9,https://images.openfoodfacts.org/images/products/692/201/703/5001/front_en.4.400.jpg
6926475209967,Cici,,Konjac jelly peach flavour,109.0,0.0,0.0,26.8,https://images.openfoodfacts.org/images/products/692/647/520/9967/front_en.5.400.jpg
6956511918041,Three squirrels,,Marinated lotus root,86.5,1.2,1.5,16.8,https://images.openfoodfacts.org/images/products/695/651/191/8041/front_en.3.400.jpg
8590421061435,Tapas,,Ancovicky A Olivy,248.0,12.0,22.0,0.1,
5998400563100,Nagyo Titka,Nagyi Titka Sutemeny Liszt,Nagyi Titka Sutemeny Liszt,343.0,10.8,1.0,71.0,
6935284412178,Weilong,,LA tiao spicy gluten stick,435.2,7.2,25.0,45.5,https://images.openfoodfacts.org/images/products/693/528/441/2178/front_en.3.400.jpg
6922024731200,White rabbit,,Yogurt flavor milk candy,408.0,3.3,7.2,81.5,https://images.openfoodfacts.org/images/products/692/202/473/1200/front_en.4.400.jpg
6922024731224,White rabbit,,Red bean flavor creamy milk candy,427.6,3.1,8.0,83.7,https://images.openfoodfacts.org/images/products/692/202/473/1224/front_en.3.400.jpg
6926475206027,Cici,,Snow pear and loquat mixed fruit juice beverage,45.2,0.0,0.0,11.1,https://images.openfoodfacts.org/images/products/692/647/520/6027/front_en.4.400.jpg
4761459607191,Aldi,,Riesengarnelen Natur,59.0,13.0,0.8,0.5,
8590421064528,Tapas,,Olivy S Cesnekem,251.0,1.1,26.0,2.1,
5998483711740,Baron,Hámozott Egész Paradicsom,Hámozott Egész Paradicsom,22.0,1.3,0.0,3.5,
5998038318257,Cornexi,Rákóczi Túrós Zabrudi,Rákóczi Túrós Zabrudi,404.0,6.2,14.0,59.0,https://images.openfoodfacts.org/images/products/599/803/831/8257/front_hu.3.400.jpg
5998038318660,Cornexi,,Meggyes Limited Edition Zabrudi,404.0,6.4,14.0,59.0,https://images.openfoodfacts.org/images/products/599/803/831/8660/front_en.5.400.jpg
4099200701141,Wonnemeyer,Sonkarolád,Sonkarolád,117.0,3.9,7.9,5.9,
5992895014925,Gyumolcsos Kert,Meggy,Meggy,54.0,1.0,0.0,11.0,
5998201230706,Kokárdás,Trappista Sajt,Trappista Sajt,337.0,25.5,26.0,0.2,
5999886759414,Ecobar,,Orange flavored,379.0,11.2,15.8,50.5,https://images.openfoodfacts.org/images/products/599/988/675/9414/front_en.3.400.jpg
5999139400636,S-Budget,Sonka,Sonka (76% hústartalom),132.0,16.9,6.7,1.0,
5900120021822,Melina,Főzőtejszín,Főzőtejszín,118.0,2.9,10.0,4.1,https://images.openfoodfacts.org/images/products/590/012/002/1822/front_hu.4.400.jpg
5999033874410,Spar,Szeletelt Bacon,Szeletelt Bacon,363.0,12.0,35.0,0.0,
5940540801024,Traubisoda,,Traubisoda Zero Cukor,3.0,0.0,0.0,0.5,https://images.openfoodfacts.org/images/products/594/054/080/1024/front_en.4.400.jpg
4061459095487,Vorarlberg Mich eGen,,Bergkäse,382.0,28.0,30.0,0.0,
5998201450180,Karaván,Camambert Mangó Chutney Szósszal,Camambert Mangó Chutney Szósszal,279.0,21.0,21.0,1.3,
5998483715328,Baron,Fehérbab Paradicsommártásban,Fehérbab Paradicsommártásban,91.0,5.0,0.5,15.0,
5999033883313,Spar,Mézes Mogyorós Müzli,Mézes Mogyorós Müzli,435.0,9.6,15.0,64.0,
9011900192178,Mautner,,Málna Szörp Cukormentes,2.0,0.0,0.0,0.0,
59969273,Ismeretlen,Fanta Narancs,Fanta Narancs,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/000/005/996/9273/front_hu.3.400.jpg
8711327615892,Carte D'or,,Carte D'or - Somlói Galuska,188.0,2.5,5.6,30.0,
6926154012239,Wang qi long,,Sliced ricecake,219.0,3.5,0.7,48.9,https://images.openfoodfacts.org/images/products/692/615/401/2239/front_en.3.400.jpg
5941904702629,Csíki Csipsz,Medvegombás,Medvegombás,533.0,7.0,35.0,47.0,
4056489501336,Grill And Fun,Csirke szárny Marinált,Csirke szárny Marinált,152.0,18.0,8.8,0.2,
5900259113870,Lays,Piquant Paprika,Piquant Paprika,517.0,6.7,30.3,50.0,https://images.openfoodfacts.org/images/products/590/025/911/3870/front_hu.4.400.jpg
5941904702483,Csíki Csipsz,Szarvasgomba,Szarvasgomba,534.0,7.0,34.2,47.6,
5998208927739,Szarvasi Fit,Csokoládé Ízű High Protein Ricotta,High Protein Ricotta,109.0,12.0,4.5,5.1,
5999509250533,Garabonciás,Házi aludttej,Házi aludttej,55.0,3.7,3.0,3.5,https://images.openfoodfacts.org/images/products/599/950/925/0533/front_hu.4.400.jpg
5992895005817,Sissy,Kefir,Kefir,61.0,3.0,3.5,3.9,https://images.openfoodfacts.org/images/products/599/289/500/5817/front_hu.3.400.jpg
4056489683032,Snack Day,,Salted Crinkle Cut Chips,529.0,6.9,34.0,48.0,
5059944693637,Tesco,,Grilled Olives,209.0,1.2,21.0,2.4,https://images.openfoodfacts.org/images/products/505/994/469/3637/front_en.3.400.jpg
5051007128001,Tesco,Túrós Palacsinta,Túrós Palacsinta,164.0,9.6,4.2,21.1,https://images.openfoodfacts.org/images/products/505/100/712/8001/front_hu.3.400.jpg
5407010257779,Nutrimuscle,,Native Whey,390.0,74.1,5.2,8.2,https://images.openfoodfacts.org/images/products/540/701/025/7779/front_en.3.400.jpg
5999524033302,Coop,,"Mentolmix töltött keménycukorka borsmenta-, ánizs-, mentol- és eukaliptuszízű",308.0,0.0,0.0,77.0,https://images.openfoodfacts.org/images/products/599/952/403/3302/front_en.3.400.jpg
4056489964469,Solevita,Limonádé Facsart Citrommal,Limonádé Facsart Citrommal,45.0,0.0,0.0,11.0,https://images.openfoodfacts.org/images/products/405/648/996/4469/front_hu.3.400.jpg
3850116059020,Ledo,,Quattro - Fantasy,203.0,3.4,11.0,23.0,https://images.openfoodfacts.org/images/products/385/011/605/9020/front_en.3.400.jpg
5999139400544,Spar,Császárszalonna,Császárszalonna,267.2,15.0,23.0,3.0,
4061459443943,Primana by Aldi,Csirkés-zöldséges Tészta,Csirkés-zöldséges Tészta,115.0,6.3,3.9,13.0,https://images.openfoodfacts.org/images/products/406/145/944/3943/front_en.27.400.jpg
5998704303457,Vita,Toast Kenyér,Toast Kenyér,252.0,9.8,2.5,45.2,https://images.openfoodfacts.org/images/products/599/870/430/3457/front_hu.4.400.jpg
5999139403132,Spar,Rántott Csirkemelles Bagett,Rántott Csirkemelles Bagett,224.0,10.6,5.9,31.0,
4056489270881,Grill Mester,Kacsa Mellfilé Mézes BBQ,Kacsa Mellfilé Mézes BBQ,205.0,14.5,15.6,1.7,
4823077638954,Roshen,Tibi Tejcsokoládé,Tibi Tejcsokoládé,536.0,6.9,31.0,55.8,
5999033896740,Spar,Gyulai Szárazkolbász,Gyulai Szárazkolbász,479.0,22.0,43.0,1.0,
5999139403125,Spar,Téli Szalámis Bagett,Téli Szalámis Bagett,291.0,12.3,15.0,27.0,
5999076250943,BioTech USA,,Protein por,376.0,86.0,1.6,3.7,https://images.openfoodfacts.org/images/products/599/907/625/0943/front_en.4.400.jpg
5992895011733,Dárdás,Ínyenc Sertésvirsli (83% hús),Ínyenc Sertésvirsli (83% hús),263.0,13.0,23.0,1.0,
5997250381476,Szamos,,Isler,444.0,4.7,24.4,50.1,
4056489829041,Pilos,Ömlesztett Sajt Natúr,Ömlesztett Sajt Natúr,186.0,8.4,14.7,4.9,https://images.openfoodfacts.org/images/products/405/648/982/9041/front_hu.4.400.jpg
5998821514781,Topjoy,Top joy Mango,Mango Drink,45.0,0.0,0.0,11.0,https://images.openfoodfacts.org/images/products/599/882/151/4781/front_en.4.400.jpg
4056489500100,Pilos free from,,Kenhető félzsíros ömlesztett sajt,172.0,8.2,11.0,10.0,https://images.openfoodfacts.org/images/products/405/648/950/0100/front_en.3.400.jpg
4061461396480,Aldi,,Fruchtsnack Bio,60.0,0.6,0.5,12.0,
4061459758900,Aldi,Füstöltke,Füstöltke,222.0,12.0,19.0,0.7,
5999076255528,Biotech USA,,Iso Whey Zero - Pistachio,378.0,84.0,3.0,3.9,https://images.openfoodfacts.org/images/products/599/907/625/5528/front_en.3.400.jpg
5997176763455,Tutti,,Fagyipor mangó-kókusz ízű fagylalt por mango-coconut flavored ice cream powder,408.0,2.5,5.6,86.0,https://images.openfoodfacts.org/images/products/599/717/676/3455/front_en.3.400.jpg
5997176766708,Tutti,,Fagyipor popcorn-karamell ízű fagylaltpor popcorn-caramel flavored ice cream powder,401.0,5.0,5.2,83.0,https://images.openfoodfacts.org/images/products/599/717/676/6708/front_en.3.400.jpg
5998208926404,Szarvasi mozzarella,,Natúr mozzarella,289.0,24.0,21.0,1.0,https://images.openfoodfacts.org/images/products/599/820/892/6404/front_en.3.400.jpg
5999086458315,Auchan,Magyaros Vajkrém,Magyaros Vajkrém,378.0,2.3,40.0,2.2,
4061459094978,Cucina,Sűrített Paradicsom,Sűrített Paradicsom,94.0,4.5,0.0,17.0,
5999033873918,S-Budget,Fodros Nagykovácsi 2 Tojásos,Fodros Nagykovácsi 2 Tojásos,354.0,12.0,1.2,73.0,
4337256698450,Penny,Csirkemell To Go,Csirkemell To Go,136.0,23.0,3.9,2.2,
5999560673814,Twist,Tonhal extra szűz olívaolajban,Tonhal extra szűz olívaolajban,174.0,28.5,6.3,0.8,
4335619021570,Solevita,,RED MULTI-MIX DIRECT JUICE,17.2,0.0,0.0,4.1,https://images.openfoodfacts.org/images/products/433/561/902/1570/front_en.3.400.jpg
9100000034867,SPAR,,100% Tropical Juice Directly Pressed,50.0,0.5,0.5,12.0,https://images.openfoodfacts.org/images/products/910/000/003/4867/front_en.3.400.jpg
8584004031458,Moments,,Hazelnut Chocolate Wafer,570.0,10.0,37.0,48.0,
4335619088597,Lidl,Görög Joghurt Élőflórás,Görög Joghurt Élőflórás,116.0,2.9,10.0,3.5,
5997437341330,Linzer KFT,Kakaós-mazsolás Kuglóf,Kakaós-mazsolás Kuglóf,334.0,9.5,8.0,54.6,https://images.openfoodfacts.org/images/products/599/743/734/1330/front_hu.3.400.jpg
4099200705422,Grandessa by Aldi,,Light Eper Extradzsem,119.0,0.5,0.5,27.0,
8600331002470,Blanc,Világos Búzasör,Világos Búzasör,45.0,0.5,0.1,3.3,
5999571055791,Hell,,Hell Lemon-Pink Geapefruit Energy Drink,45.0,0.0,0.0,11.0,
4337256493611,Penny,,Mild Pepperoni,29.0,0.0,0.0,5.2,
5908308908521,Tesco,,Marinated Pork Loin Slices,142.0,21.0,6.2,0.9,
4056489924388,Lidl,Pancake Lidl,Pancake Lidl,132.0,6.4,2.6,20.3,
4335619161467,Maribel,,Strawberry Raspberry fruit spread,232.0,0.6,0.2,55.8,https://images.openfoodfacts.org/images/products/433/561/916/1467/front_en.6.400.jpg
5997381373197,dr oetker,vitalis rizskasa csokolades,vitalis rizskasa csokolades,100.0,1.7,1.8,18.0,
5998202943315,Nádudvari,Laktózmentes Joghurt,Laktózmentes Joghurt,58.0,3.2,3.0,2.8,
5999884923626,Chepke,,Light Natúr Mozarella,221.0,21.0,15.0,0.6,
5999076264179,Biotech USA,,Iso Whey Zero - Dark Chocolate,368.0,74.0,5.2,5.7,https://images.openfoodfacts.org/images/products/599/907/626/4179/front_en.4.400.jpg
5992895012723,Kékforrás,,Málna,19.0,0.0,0.0,4.6,
5998858709631,Biopont,,Agave Syrup,300.0,0.0,0.0,75.0,
5998603394198,Ismeretlen,aloevera organic,aloevera organic,38.0,0.2,0.4,8.0,https://images.openfoodfacts.org/images/products/599/860/339/4198/front_hu.3.400.jpg
5997003581023,Vénusz,,Sunflower oil,900.0,0.0,100.0,0.0,https://images.openfoodfacts.org/images/products/599/700/358/1023/front_en.3.400.jpg
5992895012662,Kékforrás,,Citrom-Bodza,30.0,0.0,0.0,7.4,
5998200558276,Ismeretlen,Magyar Tejföl,Magyar Tejföl,207.0,2.5,20.0,3.8,https://images.openfoodfacts.org/images/products/599/820/055/8276/front_hu.3.400.jpg
4061464268623,Gourmet Finest Cuisine,,Speck Selection Smoked Ham,395.0,33.0,29.0,0.5,https://images.openfoodfacts.org/images/products/406/146/426/8623/front_en.3.400.jpg
2897300003217,Zilda,,Natúr gyúrt sajt,347.1,21.2,28.5,1.4,https://images.openfoodfacts.org/images/products/289/730/000/3217/front_en.3.400.jpg
4061462582868,Lyttos,,Formaggio Feta,289.0,16.5,24.5,0.7,
5997659523743,Eisberg,De Luxe Mix,De Luxe Mix,23.0,1.6,0.5,2.9,
4056489821762,"Chef Select,Lidl",Penne Napoli,Penne Napoli,119.0,3.7,2.3,20.2,https://images.openfoodfacts.org/images/products/405/648/982/1762/front_hu.3.400.jpg
59940791,Vadász,,Coffee Amo,414.0,2.1,10.0,79.0,
4056489270676,Grill Meister (Lidl),Csirkemellfilé édes chilipaprikás,Csirkemellfilé édes chilipaprikás,105.0,21.6,2.1,1.3,
7949526005324,Npk Ebéd,Npk Fittnes Marha Darált Hús,Npk Fittnes Marha Darált Hús,106.0,20.6,2.5,0.5,
4335619221802,Lidl,,Sushi For 2 Salmon Mix,153.0,5.3,3.2,24.7,
4099200044200,Gut Drei Eichen,Metélőhagymás Sertésmájas,Metélőhagymás Sertésmájas,365.0,12.0,34.0,2.5,https://images.openfoodfacts.org/images/products/409/920/004/4200/front_hu.3.400.jpg
4056489827443,Pilos,Főzőtejszín 10%,Főzőtejszín 10%,122.0,3.5,10.0,4.6,https://images.openfoodfacts.org/images/products/405/648/982/7443/front_hu.5.400.jpg
5998094542900,Csemegekukorica,,Regina,85.0,2.7,2.1,12.4,https://images.openfoodfacts.org/images/products/599/809/454/2900/front_en.3.400.jpg
4056489829454,Lidl,Sokmagvas stangli,Sokmagvas stangli,363.0,11.5,16.1,40.5,
5997971305430,Aranycipó,Fonott kalács,Fonott kalács,336.0,7.5,7.8,56.0,
5997381376341,Ismeretlen,Expressz gyümölcskence,Expressz gyümölcskence,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/738/137/6341/front_hu.3.400.jpg
5997010314379,Yami,Majonéz,Majonéz,196.0,0.4,15.0,14.0,
5999033887304,S-BUDGET,,Rántott Trappista Sajt,276.0,13.0,14.0,24.0,
5999139400322,Regnum,Cheddar sajtos frankfurti virsli,Cheddar sajtos frankfurti virsli,270.0,12.3,24.2,0.9,
5998208926961,Szarvasi,Laktózmentes Mozzarella,Laktózmentes Mozzarella,241.0,19.0,18.0,0.7,
8594001044276,Prima,,Raspberry Ice Cream,180.0,0.7,8.1,26.3,
